Year,Fmin,Fmean,Fmax,TIME,HOUR,Manual.ID,Main.Habitat
2023,29264.027,32289.02,42208.113,23:17:42,23,Ozimops ridei,Peat Swamp
2023,30049.906,31171.979,33475.148,17:43.9,23,Ozimops ridei,Peat Swamp
2023,29720.773,31178.1,34696.965,17:03.6,23,Ozimops ridei,Peat Swamp
2023,29844.426,33305.719,46485.746,17:06.7,23,Ozimops ridei,Peat Swamp
2023,30964.32,33962.703,43495.988,17:15.3,23,Ozimops ridei,Peat Swamp
2023,30490.543,32065.117,36774.57,18:35.7,23,Ozimops ridei,Peat Swamp
2023,30574.422,34834.531,50657.645,23:17:25,23,Ozimops ridei,Peat Swamp
2023,29966.656,32350.678,40270.215,17:27.5,23,Ozimops ridei,Peat Swamp
2023,31659.477,35660.719,47600.941,17:28.7,23,Ozimops ridei,Peat Swamp
2023,30317.32,33527.109,44248.48,17:31.1,23,Ozimops ridei,Peat Swamp
2023,29593.789,32864.105,46615.508,17:35.5,23,Ozimops ridei,Peat Swamp
2023,29243.666,31516.785,38660.367,23:19:14,23,Ozimops ridei,Peat Swamp
2023,28728.57,29598.121,31014.34,19:24.9,23,Ozimops ridei,Peat Swamp
2023,30012.49,34523.32,54038.965,19:54.1,23,Ozimops ridei,Peat Swamp
2023,29744.531,32455.605,42988.711,19:58.7,23,Ozimops ridei,Peat Swamp
2023,29680.98,33494.32,49155.484,20:00.0,23,Ozimops ridei,Peat Swamp
2023,30101.85,32267.727,38290.145,20:03.6,23,Ozimops ridei,Peat Swamp
2023,29983.842,33033.898,44725.582,19:28.5,23,,Peat Swamp
2023,32284.312,33830.77,36378.672,22:10.7,23,Ozimops ridei,Peat Swamp
2023,29710.373,32641.84,43588.871,23:21:33,23,,Peat Swamp
2023,30414.602,32575.576,39213.219,23:23:21,23,Ozimops ridei,Peat Swamp
2023,30326.203,32349.297,36766.898,20:56.1,23,Ozimops ridei,Peat Swamp
2023,30140.557,33836.625,48205.375,20:58.3,23,Goulds,Peat Swamp
2023,29195.592,32671.648,45530.949,21:04.1,23,Goulds,Peat Swamp
2023,28123.92,30049.428,34891.914,21:08.0,23,,Peat Swamp
2023,30333.248,34092.035,48000.617,22:13.2,23,Goulds,Peat Swamp
2023,29068.963,32306.201,44741.441,22:18.4,23,Goulds,Peat Swamp
2023,29717.605,32786.004,43800.527,22:29.1,23,Goulds,Peat Swamp
2023,29837.752,32011.127,39219.309,22:37.6,23,,Peat Swamp
2023,30949.279,32434.898,36358.598,22:42.3,23,Goulds,Peat Swamp
2023,29668.492,31216.262,34092.859,23:23:26,23,Goulds,Peat Swamp
2023,29965.396,31686.346,36060.832,23:28.2,23,Goulds,Peat Swamp
2023,29221.947,31399.758,36958.18,23:35.9,23,Goulds,Peat Swamp
2023,28769.83,29980.279,32349.365,23:37.3,23,Goulds,Peat Swamp
2023,30419.65,34974.504,51956.137,26:42.3,23,Goulds,Peat Swamp
2023,29564.85,31312.715,35165.895,23:27:03,23,Goulds,Peat Swamp
2023,29640.6,32314.977,41728.516,25:19.2,23,Goulds,Peat Swamp
2023,29875.033,31528.074,35496.949,24:41.3,23,Goulds,Peat Swamp
2023,29269.881,30333.82,32194.365,24:46.0,23,Goulds,Peat Swamp
2023,29635.795,33997.848,47561.363,24:47.7,23,Goulds,Peat Swamp
2023,29097.553,30520.258,32865.727,26:04.3,23,Goulds,Peat Swamp
2023,29997.344,33680.602,46673.574,26:05.6,23,Goulds,Peat Swamp
2023,29547.922,31639.191,37318.164,26:10.9,23,Goulds,Peat Swamp
2023,30140.172,35870.188,57458.488,26:11.9,23,Goulds,Peat Swamp
2023,29000.23,31622.602,44570.383,26:16.3,23,Goulds,Peat Swamp
2023,30343.191,32964.125,41019.684,26:51.3,23,Goulds,Peat Swamp
2023,29889.273,31418.846,39124.801,26:54.9,23,Goulds,Peat Swamp
2023,29534.48,32386.434,43355.633,26:55.8,23,Goulds,Peat Swamp
2023,30969.559,34730,46132.898,25:41.7,23,Goulds,Peat Swamp
2023,29774.42,33638.18,49746.082,25:48.2,23,Goulds,Peat Swamp
2023,29635.666,31904.238,38467.469,25:55.4,23,Goulds,Peat Swamp
2023,29918.158,32457.371,40722.371,27:38.3,23,Goulds,Peat Swamp
2023,29827.367,33535.156,47772.684,23:27:56,23,Goulds,Peat Swamp
2023,30669.152,34232.652,46145.297,23:28:18,23,Goulds,Peat Swamp
2023,29263.922,30615.645,33150.32,23:28:47,23,Goulds,Peat Swamp
2023,30285.48,31785.371,35459.113,28:42.4,23,Goulds,Peat Swamp
2023,29925.562,33268.871,45248.965,28:58.2,23,Goulds,Peat Swamp
2023,29563.271,31917.332,39221.016,29:03.7,23,Goulds,Peat Swamp
2023,29746.758,32422.873,41218.418,23:29:14,23,Goulds,Peat Swamp
2023,29405.672,30434.896,32125.221,23:30:28,23,Goulds,Peat Swamp
2023,28872.266,30765.053,36830.324,29:22.3,23,Goulds,Peat Swamp
2023,30366.252,34909.02,52209.754,30:35.1,23,Goulds,Peat Swamp
2023,30312.096,35102.641,53886.207,30:39.0,23,Goulds,Peat Swamp
2023,29210.764,31304.289,37243.68,30:41.9,23,Goulds,Peat Swamp
2023,30291.953,33103.031,41755.734,23:30:53,23,Goulds,Peat Swamp
2023,29509.393,31509.25,37622.082,30:58.3,23,Goulds,Peat Swamp
2023,28035.797,29595.48,32586.023,31:02.7,23,Goulds,Peat Swamp
2023,31922.922,34010.773,40197.422,31:11.8,23,Goulds,Peat Swamp
2023,29741.254,32629.164,43781.758,31:12.8,23,Goulds,Peat Swamp
2023,36059.512,38945.762,44557.328,31:55.6,23,Goulds,Peat Swamp
2023,37329.156,42972.453,58154.16,31:57.0,23,Goulds,Peat Swamp
2023,30789.25,32485.252,36907.363,32:42.5,23,Goulds,Peat Swamp
2023,30004.58,33391.668,44909.734,23:32:14,23,Goulds,Peat Swamp
2023,28610.502,30592.668,36344.559,32:21.2,23,Goulds,Peat Swamp
2023,30516.158,31774.926,34989.555,36:43.1,23,Goulds,Peat Swamp
2023,36247.551,40371.191,51246.598,36:30.2,23,38khz,Peat Swamp
2023,30689.645,32394.367,36342.156,40:32.9,23,Goulds,Peat Swamp
2023,35945.078,36896.16,38837.66,41:36.2,23,38khz,Peat Swamp
2023,35945.078,36896.16,38837.66,41:36.2,23,Goulds,Peat Swamp
2023,29879.039,30671.977,31579.855,41:40.5,23,Ozimops ridei,Peat Swamp
2023,31053.059,32329.256,36063.078,41:41.4,23,Ozimops ridei,Peat Swamp
2023,29434.705,30322.312,31420.506,23:41:20,23,Ozimops ridei,Peat Swamp
2023,29577.592,31927.959,39363.652,41:21.7,23,Ozimops ridei,Peat Swamp
2023,30601.203,34079.547,47693.156,40:41.8,23,Ozimops ridei,Peat Swamp
2023,30038.896,32672.998,39845.082,40:51.5,23,Goulds,Peat Swamp
2023,28488.877,29759.512,32284.949,40:52.9,23,Goulds,Peat Swamp
2023,29258.086,30693.078,33081.113,41:44.2,23,Goulds\,Peat Swamp
2023,30087.416,33233.633,43122.684,41:46.1,23,Goulds,Peat Swamp
2023,28921.723,30027.852,32027.236,41:49.6,23,Goulds,Peat Swamp
2023,32834.395,33840.977,36558.828,42:34.1,23,Scots,Peat Swamp
2023,32834.395,33840.977,36558.828,42:34.1,23,Goulds,Peat Swamp
2023,36278.949,41132.57,53437.891,23:43:24,23,38khz,Peat Swamp
2023,37744.25,38538.742,39520.316,23:43:49,23,38khz,Peat Swamp
2023,37385.352,38287.586,40035.445,43:51.0,23,38khz,Peat Swamp
2023,36383.117,41265.762,54034.918,44:46.4,23,38khz,Peat Swamp
2023,36383.117,41265.762,54034.918,44:46.4,23,Goulds,Peat Swamp
2023,29586.195,31006.826,36179.863,44:01.2,23,Goulds,Peat Swamp
2023,30481.762,32030.91,36208.605,44:06.2,23,Goulds,Peat Swamp
2023,36990.996,38211.125,40280.016,23:44:24,23,Goulds,Peat Swamp
2023,38058.836,39711.969,46213.074,44:25.1,23,38khz,Peat Swamp
2023,37655.148,38561.387,40522.809,44:27.5,23,38khz,Peat Swamp
2023,36761.637,38232.68,41915.457,44:29.4,23,38khz,Peat Swamp
2023,33204.371,34275.316,36637.688,44:31.9,23,38khz,Peat Swamp
2023,35044.594,37669.062,43855.789,47:28.0,23,38khz,Peat Swamp
2023,34432.199,36301.441,39635.91,47:29.6,23,Goulds,Peat Swamp
2023,33332.078,36254.465,43802.57,47:31.9,23,Goulds,Peat Swamp
2023,34592.656,36203.422,39354.105,23:44:58,23,Goulds,Peat Swamp
2023,30044.33,32665.701,41566.988,47:05.6,23,Goulds,Peat Swamp
2023,29803.293,30392.535,31202.059,47:08.5,23,Goulds,Peat Swamp
2023,29016.381,30224.182,32886.199,47:09.9,23,Goulds,Peat Swamp
2023,28623.545,29920.082,31712.328,23:47:44,23,Goulds,Peat Swamp
2023,29528.395,30656.605,32972.965,47:45.0,23,Goulds,Peat Swamp
2023,29718.793,30569.951,31895.986,47:48.8,23,Goulds,Peat Swamp
2023,28721.467,30024.574,32216.436,47:51.0,23,Goulds,Peat Swamp
2023,29590.105,31348.15,37576.805,23:45:53,23,Goulds,Peat Swamp
2023,28773.473,30965.209,37104.98,45:59.7,23,Goulds,Peat Swamp
2023,30037.182,32314.496,39119.801,46:01.9,23,Goulds,Peat Swamp
2023,38911.82,40199.156,43635.789,50:48.1,23,38khz,Peat Swamp
2023,32804.293,35660.812,43771.863,48:32.1,23,38khz,Peat Swamp
2023,35362.312,39572.629,51088.641,23:48:08,23,38khz,Peat Swamp
2023,35138.492,39894.984,52337.23,48:15.3,23,38khz,Peat Swamp
2023,35099.578,37065.285,40932.773,55:29.9,23,38khz,Peat Swamp
2023,35358.496,41139.043,55774.047,55:31.8,23,38khz,Peat Swamp
2023,35034.426,38531.004,47612.945,23:58:18,23,38khz,Peat Swamp
2023,35406.754,38551.684,46119.379,04:04.5,0,38khz,Peat Swamp
2023,35626.422,41378.527,57467.379,04:08.2,0,38khz,Peat Swamp
2023,35157.777,39175.293,49449.152,05:12.1,0,38khz,Peat Swamp
2023,35668.719,41474.938,57249.875,0:08:23,0,38khz,Peat Swamp
2023,29046.793,30423.799,33131.242,08:35.0,0,Goulds,Peat Swamp
2023,29573.309,32431.861,41552.957,08:35.9,0,Goulds,Peat Swamp
2023,28194.891,29866.375,34350.957,08:39.8,0,Goulds,Peat Swamp
2023,35544.609,39758.312,50212.293,0:09:11,0,38khz,Peat Swamp
2023,29030.982,30872.262,36060.484,0:10:26,0,Goulds,Peat Swamp
2023,29140.371,29871.076,31104.855,10:49.8,0,Goulds,Peat Swamp
2023,28657.537,29717.76,31872.762,10:50.8,0,Goulds,Peat Swamp
2023,28589.662,30007.912,32778.145,10:53.1,0,Goulds,Peat Swamp
2023,28525.828,29956.441,32591.682,10:55.3,0,Goulds,Peat Swamp
2023,28988.553,30828.594,35385.855,14:27.2,0,Goulds,Peat Swamp
2023,30551.203,31776.211,34318.328,0:14:38,0,Goulds,Peat Swamp
2023,29129.867,31301.801,38525.91,11:07.1,0,Goulds,Peat Swamp
2023,29616.732,31371.104,36620.508,0:15:55,0,Ozimops ridei,Peat Swamp
2023,28970.852,30245.795,33054.004,15:59.0,0,Ozimops ridei,Peat Swamp
2023,35738.574,40861.688,54285.215,0:14:43,0,38khz,Peat Swamp
2023,35738.574,40861.688,54285.215,0:14:43,0,Goulds,Peat Swamp
2023,34283.117,37636.109,46200.984,0:19:08,0,Goulds,Peat Swamp
2023,35557.676,39572.152,50040.848,0:20:03,0,38khz,Peat Swamp
2023,34144.148,35790.766,38713.598,20:11.0,0,38khz,Peat Swamp
2023,36304.02,41381.059,54780.617,20:18.2,0,38khz,Peat Swamp
2023,35348.078,39178.594,49685.66,20:32.2,0,Goulds,Peat Swamp
2023,35745.836,40386.469,53238.586,21:08.0,0,38khz,Peat Swamp
2023,35187.332,39730.039,51684.711,21:59.1,0,38khz,Peat Swamp
2023,35718.516,36952.766,38847.934,22:04.6,0,38khz,Peat Swamp
2023,35117.645,39300.934,51394.375,0:22:08,0,,Peat Swamp
2023,35771.691,40519.363,52521.703,0:24:40,0,,Peat Swamp
2023,35800.301,40059.242,51414.906,0:25:45,0,38khz,Peat Swamp
2023,34566.797,36478.492,40144.559,25:51.2,0,38khz,Peat Swamp
2023,35380.312,39477.363,49973.492,25:17.6,0,38khz,Peat Swamp
2023,35424.223,39955.18,51215.066,28:00.4,0,38khz,Peat Swamp
2023,34457.445,36682.637,40536.863,28:09.5,0,38khz,Peat Swamp
2023,36151.113,38005.309,41607.672,29:08.1,0,38khz,Peat Swamp
2023,35823.367,39936.707,50591.191,29:09.2,0,38khz,Peat Swamp
2023,34560.32,35800.953,38067.203,29:16.7,0,38khz,Peat Swamp
2023,35584.254,40446.109,53629.828,30:42.4,0,38khz,Peat Swamp
2023,35153.586,39307.066,49987.898,30:44.5,0,38khz,Peat Swamp
2023,34959.422,36706.684,40053.387,30:51.8,0,38khz,Peat Swamp
2023,36037.5,37199.395,39427.312,0:31:54,0,38khz,Peat Swamp
2023,33627.461,35388.438,38619.527,31:56.7,0,,Peat Swamp
2023,36035.941,41721.473,56895.68,0:31:25,0,38khz,Peat Swamp
2023,35041.109,37204.914,41493.793,31:30.4,0,38khz,Peat Swamp
2023,33628.883,36553.391,42613.48,31:32.0,0,,Peat Swamp
2023,35367.508,40475.133,54620.098,31:32.7,0,Goulds,Peat Swamp
2023,34701.426,37109.211,42474.148,31:36.4,0,38khz,Peat Swamp
2023,35988.16,37018.027,38598.188,0:32:05,0,38khz,Peat Swamp
2023,35157.641,39207.754,49987.25,32:06.0,0,38khz,Peat Swamp
2023,35818.191,40655.062,52546.277,32:37.4,0,38khz,Peat Swamp
2023,35284.891,39335.695,49644.824,34:36.1,0,38khz,Peat Swamp
2023,35550.336,38758.766,46306.91,32:19.2,0,,Peat Swamp
2023,34659.602,39903.945,55173.52,32:21.8,0,38khz,Peat Swamp
2023,34630.254,37625.703,44911.359,32:23.6,0,38khz,Peat Swamp
2023,34684.398,39096.883,49132.688,32:26.2,0,38khz,Peat Swamp
2023,34904.938,36608.105,40136.012,32:28.6,0,Goulds,Peat Swamp
2023,36157.754,41150.234,53656.324,35:11.3,0,38khz,Peat Swamp
2023,35789.934,40924.219,54666.391,0:35:40,0,38khz,Peat Swamp
2023,35453.184,39423.137,49238.039,0:32:54,0,38khz,Peat Swamp
2023,35353.754,39664.305,50826.414,33:02.8,0,38khz,Peat Swamp
2023,35537.988,40386.762,52937.473,0:36:23,0,38khz,Peat Swamp
2023,35330.199,37073.227,39710.738,36:30.4,0,38khz,Peat Swamp
2023,35515.695,40471.816,53151.785,35:58.7,0,38khz,Peat Swamp
2023,36303.238,40967.359,52599.543,41:32.9,0,38khz,Peat Swamp
2023,28691.762,29494.92,31308.201,41:39.9,0,Ozimops ridei,Peat Swamp
2023,28550.652,29576.715,31395.945,41:43.8,0,Ozimops ridei,Peat Swamp
2023,35557.371,40304.832,52218.664,42:22.1,0,38khz,Peat Swamp
2023,35206.773,37146.18,40687.23,42:29.0,0,38khz,Peat Swamp
2023,29189.469,30177.307,32431.316,0:41:56,0,Goulds,Peat Swamp
2023,29670.973,30866.396,33271.453,42:00.3,0,Goulds,Peat Swamp
2023,29911.826,31102.076,33441.082,42:03.5,0,Goulds,Peat Swamp
2023,35927.902,40233.031,50610.043,42:47.1,0,38khz,Peat Swamp
2023,28674.203,29394.672,30927.227,43:35.9,0,Goulds,Peat Swamp
2023,29538.164,32082.316,39884.938,00:25.1,1,Goulds,Peat Swamp
2023,35485.309,40192.082,52882.68,44:09.1,0,38khz,Peat Swamp
2023,36043.352,37986.852,41563.734,44:17.7,0,38khz,Peat Swamp
2023,29051.312,30494.486,34644.004,1:03:33,1,Noise,Peat Swamp
2023,29713.414,31266.818,35717.59,03:34.5,1,Goulds,Peat Swamp
2023,29738.33,30843.879,32812.414,03:36.0,1,Goulds,Peat Swamp
2023,30178.83,33488.012,45967.707,1:00:03,1,Goulds,Peat Swamp
2023,30149.867,33866.812,47928.73,00:12.2,1,Goulds,Peat Swamp
2023,30431.012,31210.527,32671.574,1:04:01,1,Noise,Peat Swamp
2023,30759.396,33040.973,38977.449,04:02.3,1,Goulds,Peat Swamp
2023,29671.359,32311.133,41286.133,06:49.1,1,Goulds,Peat Swamp
2023,28930.986,30802.287,36529.086,05:11.2,1,Goulds,Peat Swamp
2023,28782.242,30325.133,35739.152,05:17.1,1,Goulds,Peat Swamp
2023,29728.898,31903.717,38965.277,1:04:11,1,Goulds,Peat Swamp
2023,49903.301,51711.898,54268.926,1:14:43,1,Little Bentwing,Peat Swamp
2023,50651.152,52379.848,57454.594,14:44.4,1,Little Bentwing,Peat Swamp
2023,49493.219,51567.852,56353.094,14:46.5,1,Little Bentwing,Peat Swamp
2023,31509.955,33479.062,38848.812,15:08.4,5,Goulds,Peat Swamp
2023,29737.24,31784.824,36629.25,07:35.3,1,Goulds,Peat Swamp
2023,28778.469,29859.926,32056.822,07:41.1,1,Goulds,Peat Swamp
2023,29369.115,31405.639,37903.316,07:43.3,1,Goulds,Peat Swamp
2023,28798.178,30539.721,34668.359,07:44.8,1,Goulds,Peat Swamp
2023,30282.873,32697.277,40846.277,15:27.1,5,Goulds,Peat Swamp
2023,56680.801,59512.957,68922.633,20:54:36,20,Little bentwing,Peat Swamp
2023,57294.984,59882.527,68638.891,20:47:35,20,Little Bentwing,Peat Swamp
2023,28478.768,29517.439,30549.859,54:01.6,19,Noise,Peat Swamp
2023,56225.047,59351.355,65138.922,36:33.3,20,Little Bentwing,Peat Swamp
2023,56207.23,58537.645,67437.352,21:02:09,21,Little Bentwing,Peat Swamp
2023,38506.852,39738.066,42248.734,43:45.1,18,38khz,Peat Swamp
2023,38560.277,39350.309,40837.594,43:47.3,18,38khz,Peat Swamp
2023,26900.887,28213.299,29743.854,03:46.6,20,Noise,Peat Swamp
2023,35215.242,39612.805,52844.773,48:49.1,18,38khz,Peat Swamp
2023,51797.867,52996.555,60443.953,20:45.1,21,Chocolate Wattled,Peat Swamp
2023,56912.297,59451.27,69685.945,21:11:51,21,Little Bentwing,Peat Swamp
2023,52674.285,55055.504,60155.805,49:36.1,21,Chocolate Wattled,Peat Swamp
2023,57964.555,60463.805,71202.25,13:11.1,21,Little Bentwing,Peat Swamp
2023,56548.648,59032.984,67038.305,42:29.8,21,Little Bentwing,Peat Swamp
2023,56904.035,60249.066,70033.469,21:48:37,21,Little Bentwing,Peat Swamp
2023,57378.914,60466.641,72138.031,21:02:56,21,Little Bentwing,Peat Swamp
2023,56995.918,59847.852,70626.461,06:53.7,21,Little Bentwing,Peat Swamp
2023,29939.354,32505.076,42143.109,55:05.1,21,Goulds,Peat Swamp
2023,31247.062,33485.504,40006.297,10:47.3,22,Goulds,Peat Swamp
2024,49901.824,51910.797,57310.531,8:10:05 PM,20,Chocolate Wattled Bat,Peat Swamp
2024,55737.078,57411.945,61466.254,9:16:19 PM,21,Miniaus,Peat Swamp
2024,38864.301,41689.711,54484.848,9:30:14 PM,21,38khz,Peat Swamp
2024,50706,53289.488,60034.062,12:06:41 AM,2,Chocolate Wattled Bat,Peat Swamp
2024,57443.664,59205.152,66631.289,12:16:07 AM,21,Miniaus,Peat Swamp
2024,56673.191,61176.707,74386.008,12:29:10 AM,20,Miniaus,Peat Swamp
2024,38932.41,41295.273,54355.887,12:29:57 AM,21,38khz,Peat Swamp
2024,39221.344,40974.492,48740.504,12:30:11 AM,21,38khz,Peat Swamp
2024,38750.957,41611.117,58288.531,12:33:55 AM,21,38khz,Peat Swamp
2024,25259.252,8679.743,26705.84,12:34:14 AM,1,Austronomus australis,Peat Swamp
2024,31569.922,33305.883,40725.629,12:45:13 AM,21,Goulds Wattled Bat,Peat Swamp
2024,30857.674,33142.594,42093.676,12:45:17 AM,21,Goulds Wattled Bat,Peat Swamp
2024,57216.211,60269.219,70480.242,12:45:59 AM,21,Miniaus,Peat Swamp
2024,58277.715,60994.617,69777.359,12:47:05 AM,21,Miniaus,Peat Swamp
2024,57272.703,59226.902,65597.461,12:47:08 AM,1,Miniaus,Peat Swamp
2024,30432.406,32933.785,40206.547,12:47:24 AM,4,Goulds Wattled Bat,Peat Swamp
2024,51308.801,50246.605,58251.777,12:53:23 AM,0,Miniaus,Peat Swamp
2024,38639.625,40262.328,47316.684,12:55:33 AM,20,38khz,Peat Swamp
2024,38878.172,39419.547,40446.832,4:43:59 AM,4,Hoary,Peat Swamp
2024,40241.617,43454.176,53799.898,55:26.0,18,Scotorepens,Peat Swamp
2024,40258.875,42808.016,49428.699,55:28.1,18,Scotorepens,Peat Swamp
2024,40516.465,43070.711,53259.953,36:44.1,20,Scotorepens,Peat Swamp
2024,57409.543,59431.996,65960.75,50:46.9,19,Little Bentwing,Peat Swamp
2024,36785.949,40539.465,51734.676,41:14.9,20,Scotorepens,Peat Swamp
2024,56955.023,60645.145,75555.82,50:27.1,20,Little Bentwing,Peat Swamp
2024,58216.332,59785.863,65213.324,47:12.0,20,Little Bentwing,Peat Swamp
2024,58043.562,61988.598,75036.43,20:43:39,20,Little Bentwing,Peat Swamp
2024,57287.574,59887.438,68885.734,43:42.0,20,LIttle Bentwing,Peat Swamp
2024,58402.648,61133.344,72444.766,21:23.1,21,Little Bentwing,Peat Swamp
2024,42092.871,44057.809,48137.078,17:30.8,21,Scotorepens,Peat Swamp
2024,34578.918,37183.395,44353.059,54:08.6,20,Goulds,Peat Swamp
2024,33120.766,34745.117,37826.344,54:12.4,20,Goulds,Peat Swamp
2024,58081.555,60790.895,70097.328,57:25.8,20,Little bentwing,Peat Swamp
2024,58043.332,60836.812,72857.945,13:40.1,21,LIttle bentwing,Peat Swamp
2024,56431.828,58913.359,67059.773,21:30.4,21,Little Bentwing White STriped,Peat Swamp
2024,57735.391,59595.289,65445.461,57:02.3,21,Little,Peat Swamp
2024,57393.004,61877.574,77951.477,25:31.4,21,Little,Peat Swamp
2024,32687.896,35237.562,45748.059,22:08:35,22,Goulds,Peat Swamp
2024,55521.477,57880.953,67370.336,31:40.7,21,LIttle,Peat Swamp
2024,57969.117,60970.758,72520.82,17:30.0,22,Little,Peat Swamp
2024,53604.52,55561.602,62544.445,08:21.0,22,Little Goulds,Peat Swamp
2024,32621.732,38111.883,56456.238,08:25.9,22,Goulds,Peat Swamp
2024,38505.281,39121.082,40336.41,38:45.6,22,Scotorepens,Peat Swamp
2024,30312.523,32175.105,37358.863,56:57.2,22,Goulds,Peat Swamp
2024,32179.629,34624.117,44918.164,23:18:41,23,White Striped Scotorepens,Peat Swamp
2024,16367.587,17500.797,19851.096,49:51.2,22,White Striped,Peat Swamp
2024,40363.848,47492.211,70914.578,18:10.0,23,Scotorepens,Peat Swamp
2024,40826.441,45142.266,57346.648,18:30.4,23,Scotorepens,Peat Swamp
2024,38987.957,42907.75,59893,18:32.9,23,Scotorepens,Peat Swamp
2024,38908.754,42759.699,59741.844,23:18:47,23,Scotorepens White Striped,Peat Swamp
2024,39432.902,41726.324,47579.398,18:54.3,23,Scotorepens,Peat Swamp
2024,40008.062,42121.531,49265.754,17:37.2,23,Scotorepens,Peat Swamp
2024,40042.07,42894.863,52370.742,17:39.1,23,Scotorepens,Peat Swamp
2024,39546.043,44831.703,64220.922,17:42.1,23,Scotorepens,Peat Swamp
2024,40681.711,42691.562,48663.906,19:05.4,23,Scotorepens,Peat Swamp
2024,39535.48,43616.746,60148.141,17:53.0,23,Scotorepens,Peat Swamp
2024,39403.266,42319.297,55778.109,18:02.1,23,Scotorepens,Peat Swamp
2024,18517.873,21161.812,28084.932,21:23.2,23,Scotorepens White Striped,Peat Swamp
2024,13829.498,15341.896,19764.195,21:26.4,23,White STriped,Peat Swamp
2024,39735.496,43546.906,59189.797,19:11.2,23,Scotorepens,Peat Swamp
2024,39463.445,42752.211,55555.203,23:24:22,23,Scotorepens,Peat Swamp
2024,37387.52,40944.137,53343.586,25:03.2,23,Scotorepens,Peat Swamp
2024,40493.113,45291.34,61340.574,23:38.4,23,Scotorepens,Peat Swamp
2024,39734.277,43114.355,56647.402,23:41.8,23,Scotorepens,Peat Swamp
2024,30634.949,32711.17,39685.34,23:26:17,23,Noise,Peat Swamp
2024,40966.992,47091.801,60441.367,23:49.9,23,Scotorepens,Peat Swamp
2024,40228.656,43963.309,58161.875,23:54.0,23,Scotorepens,Peat Swamp
2024,40033.031,42820.164,52455.898,23:57.6,23,Scotorepens,Peat Swamp
2024,40444.707,44508.262,60706.859,24:00.6,23,Scotorepens,Peat Swamp
2024,39944.113,43474.348,57135.531,23:24:05,23,Scotorepens,Peat Swamp
2024,39046.816,41172.254,47696.285,24:08.1,23,Scotorepens,Peat Swamp
2024,39566.547,43571.988,61152.402,24:11.1,23,Scotorepens,Peat Swamp
2024,39783.258,41945.402,47661.195,24:19.5,23,Scotorepens,Peat Swamp
2024,12635.033,13496.551,15063.205,27:32.1,23,White Striped,Peat Swamp
2024,40302.172,43600.43,56584.484,26:48.5,23,Scotorepens,Peat Swamp
2024,39609.32,41513.625,48276.668,29:47.6,23,Scotorepens,Peat Swamp
2024,39489.773,42539.734,53294.156,24:31.0,23,Scotorepens,Peat Swamp
2024,39499.391,42801.555,53975.844,24:35.0,23,Scotorepens,Peat Swamp
2024,39099.355,43723.133,60182.047,24:38.6,23,Scotorepens,Peat Swamp
2024,38790.688,42477.512,54619.582,25:12.1,23,Scotorepens,Peat Swamp
2024,38524.242,43481.961,60174.211,25:16.4,23,Scotorepens,Peat Swamp
2024,38633.934,40837.098,49911.004,25:22.1,23,Scotorepens,Peat Swamp
2024,57037.883,59088.309,66170.18,45:53.0,23,Little Bentwing,Peat Swamp
2024,40401.859,44086.348,57808.918,23:55:48,23,Scotorepens,Peat Swamp
2024,39405.609,41873.766,51705.621,52:18.5,23,Scotorepens,Peat Swamp
2024,14275.165,16328.545,20911.408,56:52.5,23,White Striped,Peat Swamp
2024,30924.146,32845.695,39381.805,57:06.1,23,Scotorepens White Striped,Peat Swamp
2024,22814.842,25163.135,31533.094,56:58.4,23,White Striped Scotorepens,Peat Swamp
2024,30982.822,32109.936,34581.984,57:26.5,23,White Striped Scotorepens,Peat Swamp
2024,12097.277,13052.205,14747.585,57:12.1,23,White Striped,Peat Swamp
2024,13198.724,14329.455,16462.969,58:41.6,23,White Striped,Peat Swamp
2024,31734.078,33445.184,38467.195,57:33.3,23,White Striped Scotorepens,Peat Swamp
2024,20094.168,21047.676,23164.324,57:37.5,23,White STriped Scotorepens,Peat Swamp
2024,12683.109,14521.895,18693.047,23:59:05,23,White Striped,Peat Swamp
2024,35355.219,38160.43,49132.539,58:02.0,23,Scotorepens WHite striped,Peat Swamp
2024,30561.268,32905.844,42117.129,23:59:46,23,Scotorepens white striped,Peat Swamp
2024,22009.697,24607.771,31610.385,59:24.2,23,white striped,Peat Swamp
2024,38971.867,42120.656,56113.012,00:45.3,0,Scotorepens,Peat Swamp
2024,14707.966,15963.955,18227.25,01:35.4,0,white striped,Peat Swamp
2024,14296.331,15913.802,19044.527,01:39.1,0,white striped,Peat Swamp
2024,15831.94,17086.25,19504.525,01:55.9,0,white striped,Peat Swamp
2024,39174.258,42917.953,58162.973,02:45.2,0,white striped Scotorepens,Peat Swamp
2024,15797.212,17477.887,21327.045,01:59.2,0,white striped,Peat Swamp
2024,15147.024,17726.121,22746.203,02:01.8,0,white striped,Peat Swamp
2024,33433.043,37337.098,50273.977,02:34.5,0,white striped Scotorepens,Peat Swamp
2024,36320.578,39295.449,52799.348,0:00:11,0,white striped Scotorepens,Peat Swamp
2024,37993.426,40738.188,51033.637,00:19.8,0,Scotorepens,Peat Swamp
2024,34703.91,36688.273,44994.34,59:54.2,23,white striped Scotorepens,Peat Swamp
2024,31034.135,33761.434,40829.156,00:06.5,0,white striped Scotorepens,Peat Swamp
