INDIR,FOLDER,IN FILE,Year,OFFSET,DURATION,Fmin,Fmean,Fmax,DATE,TIME,HOUR,DATE-12,TIME-12,HOUR-12,TOP1MATCH*,TOP1DIST,TOP2MATCH,TOP2DIST,TOP3MATCH,TOP3DIST,VOCALIZATIONS,MANUAL ID,Lat,Long,Main Habitat,REVIEW USERID,INPATHMD5
E:\Bat Acoustic Recordings\Curramore\March 24 Recordings\Recorder 6 Dam.Regrowth.March24\output,,CURRAMORE-HO_20240312_205505_000.wav,2024,9.269938,0.168024,67514.125,68456.555,69278.25,12/03/2024,55:14.3,20,12/03/2024,55:14.3,8,Rhinolophus,0.147261,cluster.12,0.236402,cluster.13,0.310681,1,Rhinolophus,-26.68948,152.746289,Dam,,/tQkjIdVlepjtVZnj7uqTA==
E:\Bat Acoustic Recordings\Curramore\March 24 Recordings\Recorder 6 Dam.Regrowth.March24\output,,CURRAMORE-HO_20240307_231429_000.wav,2024,4.591698,2.168691,65428.68,68157.508,69009.562,7/03/2024,14:33.6,23,7/03/2024,14:33.6,11,Rhinolophus,0.147647,cluster.12,0.256974,cluster.13,0.266511,1,Rhinolophus,-26.68948,152.746289,Dam,,UNh0/Df5haAzmQ8kbvByXg==
E:\Bat Acoustic Recordings\Curramore\March 24 Recordings\Recorder 6 Dam.Regrowth.March24\output,,CURRAMORE-HO_20240308_002701_000.wav,2024,6.847202,3.587431,63781.109,67811.891,68749.109,8/03/2024,27:07.8,0,7/03/2024,27:07.8,12,Rhinolophus,0.159398,cluster.11,0.255616,cluster.12,0.377102,1,Rhinolophus,-26.68948,152.746289,Dam,,TJZZ1XUa+JRiwpprMbieAA==
E:\Bat Acoustic Recordings\Curramore\March 24 Recordings\Recorder 6 Dam.Regrowth.March24\output,,CURRAMORE-HO_20240307_215758_000.wav,2024,6.315776,3.03663,64542.355,67687.758,68657.812,7/03/2024,58:04.3,21,7/03/2024,58:04.3,9,Rhinolophus,0.161641,cluster.11,0.279839,cluster.12,0.352187,1,Rhinolophus,-26.68948,152.746289,Dam,,yl6H5cYRGm7+QkJ3KXwV2g==
E:\Bat Acoustic Recordings\Curramore\March 24 Recordings\Recorder 6 Dam.Regrowth.March24\output,,CURRAMORE-HO_20240313_214810_000.wav,2024,10.836479,2.147422,65063.234,67604.359,68559.547,13/03/2024,48:20.8,21,13/03/2024,48:20.8,9,Rhinolophus,0.182973,cluster.11,0.237939,cluster.13,0.37175,1,Rhinolophus,-26.68948,152.746289,Dam,,qoCPEb+xc0siROiZBU1qoQ==
E:\Bat Acoustic Recordings\Curramore\March 24 Recordings\Recorder 6 Dam.Regrowth.March24\output,,CURRAMORE-HO_20240312_203020_000.wav,2024,9.01599,1.012409,66841.719,67807.68,68741.781,12/03/2024,30:29.0,20,12/03/2024,30:29.0,8,Rhinolophus,0.18587,cluster.11,0.291642,cluster.13,0.330443,1,Rhinolophus,-26.68948,152.746289,Dam,,pV9zUkYgiBIsXkZMNuaCRg==
E:\Bat Acoustic Recordings\Curramore\March 24 Recordings\Recorder 6 Dam.Regrowth.March24\output,,CURRAMORE-HO_20240313_213355_000.wav,2024,1.4611,1.671986,67047.43,68165.883,69046.406,13/03/2024,33:56.5,21,13/03/2024,33:56.5,9,Rhinolophus,0.205548,cluster.13,0.242547,cluster.12,0.294885,1,Rhinolophus,-26.68948,152.746289,Dam,,+7OFcTjOV5FC6lMmndSgZg==
E:\Bat Acoustic Recordings\Curramore\March 24 Recordings\Recorder 6 Dam.Regrowth.March24\output,,CURRAMORE-HO_20240308_003716_000.wav,2024,10.586969,1.745437,67372.883,68344.32,69328.664,8/03/2024,37:26.6,0,7/03/2024,37:26.6,12,Rhinolophus,0.205585,cluster.13,0.258506,cluster.12,0.319119,1,Rhinolophus,-26.68948,152.746289,Dam,,RtLmLLqP0Vz49ShxJEYzBQ==
E:\Bat Acoustic Recordings\Curramore\March 24 Recordings\Recorder 6 Dam.Regrowth.March24\output,,CURRAMORE-HO_20240312_184233_000.wav,2024,8.746852,2.346572,63908.762,67178.203,68130.516,12/03/2024,42:41.7,18,12/03/2024,42:41.7,6,Rhinolophus,0.248909,cluster.11,0.250735,cluster.13,0.455249,1,Rhinolophus,-26.68948,152.746289,Dam,,ukWR3Yw03KmM+EO8lcds3w==
E:\Bat Acoustic Recordings\Curramore\March 24 Recordings\Recorder 6 Dam.Regrowth.March24\output,,CURRAMORE-HO_20240307_231444_000.wav,2024,0.23583,0.803831,66854.992,67781.719,68582.719,7/03/2024,14:44.2,23,7/03/2024,14:44.2,11,Rhinolophus,0.328198,cluster.13,0.354936,cluster.11,0.385409,1,Rhinolophus,-26.68948,152.746289,Dam,,36oMRvlHMr9yoYubohe5bA==
E:\Bat Acoustic Recordings\Curramore\March 24 Recordings\Recorder 6 Dam.Regrowth.March24\output,,CURRAMORE-HO_20240313_213355_000.wav,2024,3.76142,0.303714,66393.438,67609.102,68673.289,13/03/2024,33:58.8,21,13/03/2024,33:58.8,9,Rhinolophus,0.328495,cluster.11,0.402428,cluster.13,0.404917,1,Rhinolophus,-26.68948,152.746289,Dam,,+7OFcTjOV5FC6lMmndSgZg==
E:\Bat Acoustic Recordings\Curramore\March 24 Recordings\Recorder 6 Dam.Regrowth.March24\output,,CURRAMORE-HO_20240309_184303_000.wav,2024,10.395843,2.383369,64869.344,66700.477,67457.328,9/03/2024,43:13.4,18,9/03/2024,43:13.4,6,Rhinolophus,0.087406,cluster.10,0.262178,cluster.13,0.504965,1,Rhinolophus,-26.68948,152.746289,Dam,,g1Uuj2pcuikUIQQYH8a4EQ==
E:\Bat Acoustic Recordings\Curramore\March 24 Recordings\Recorder 6 Dam.Regrowth.March24\output,,CURRAMORE-HO_20240307_184519_000.wav,2024,0.000438,2.247711,63945.805,66561.547,67629.727,7/03/2024,18:45:19,18,7/03/2024,6:45:19,6,Rhinolophus,0.120132,cluster.10,0.361379,cluster.13,0.589567,1,Rhinolophus,-26.68948,152.746289,Dam,,GCLwkrQvdUvCKIHRrBgdnQ==
E:\Bat Acoustic Recordings\Curramore\March 24 Recordings\Recorder 6 Dam.Regrowth.March24\output,,CURRAMORE-HO_20240307_184204_000.wav,2024,9.731885,2.022629,63669.555,66550.992,67511.711,7/03/2024,42:13.7,18,7/03/2024,42:13.7,6,Rhinolophus,0.121925,cluster.10,0.339144,cluster.12,0.591701,1,Rhinolophus,-26.68948,152.746289,Dam,,MDPyTjR7jdjEepxLGqJLXg==
E:\Bat Acoustic Recordings\Curramore\March 24 Recordings\Recorder 6 Dam.Regrowth.March24\output,,CURRAMORE-HO_20240313_183749_000.wav,2024,2.544646,2.200966,62864.344,66624.68,67777.531,13/03/2024,37:51.5,18,13/03/2024,37:51.5,6,Rhinolophus,0.123,cluster.10,0.236976,cluster.12,0.465824,1,Rhinolophus,-26.68948,152.746289,Dam,,r57EQ6eiCU8lfvMg/KgeaQ==
E:\Bat Acoustic Recordings\Curramore\March 24 Recordings\Recorder 6 Dam.Regrowth.March24\output,,CURRAMORE-HO_20240307_220543_000.wav,2024,5.525931,2.711647,62181.461,66861.211,67849.617,7/03/2024,05:48.5,22,7/03/2024,05:48.5,10,Rhinolophus,0.123981,cluster.10,0.284919,cluster.12,0.528507,1,Rhinolophus,-26.68948,152.746289,Dam,,nyj83StGms7t0KP5qhljGg==
E:\Bat Acoustic Recordings\Curramore\March 24 Recordings\Recorder 6 Dam.Regrowth.March24\output,,CURRAMORE-HO_20240312_193450_000.wav,2024,0.000501,0.851923,66211.297,67225.672,68098.578,12/03/2024,19:34:50,19,12/03/2024,7:34:50,7,Rhinolophus,0.151361,cluster.10,0.221091,cluster.13,0.443644,1,Rhinolophus,-26.68948,152.746289,Dam,,F0y7CaeoeML3CRzvadR/ag==
E:\Bat Acoustic Recordings\Curramore\March 24 Recordings\Recorder 6 Dam.Regrowth.March24\output,,CURRAMORE-HO_20240307_233530_000.wav,2024,7.030497,2.146891,66229.508,67253.406,68046.078,7/03/2024,35:37.0,23,7/03/2024,35:37.0,11,Rhinolophus,0.188762,cluster.10,0.251634,cluster.13,0.430611,1,Rhinolophus,-26.68948,152.746289,Dam,,TTP8ERwzULJGJFCUQZiv3A==
E:\Bat Acoustic Recordings\Curramore\March 24 Recordings\Recorder 6 Dam.Regrowth.March24\output,,CURRAMORE-HO_20240307_231429_000.wav,2024,9.720279,0.290122,65714.789,67097.312,68103.453,7/03/2024,14:38.7,23,7/03/2024,14:38.7,11,Rhinolophus,0.395562,cluster.10,0.440415,cluster.13,0.486452,1,Rhinolophus,-26.68948,152.746289,Dam,,UNh0/Df5haAzmQ8kbvByXg==
E:\Bat Acoustic Recordings\Curramore\March 24 Recordings\Recorder 6 Dam.Regrowth.March24\output,,CURRAMORE-HO_20240312_201020_000.wav,2024,2.358727,2.032175,67039.516,69545.766,70418.992,12/03/2024,10:22.4,20,12/03/2024,10:22.4,8,Rhinolophus,0.04606,cluster.13,0.200346,cluster.10,0.306068,1,Rhinolophus,-26.68948,152.746289,Dam,,7BVJBkmpp+xR3HaoFfMj9Q==
E:\Bat Acoustic Recordings\Curramore\March 24 Recordings\Recorder 6 Dam.Regrowth.March24\output,,CURRAMORE-HO_20240313_195521_000.wav,2024,1.445756,3.958256,66581.258,69245.758,70163.086,13/03/2024,55:22.4,19,13/03/2024,55:22.4,7,Rhinolophus,0.047361,cluster.13,0.205898,cluster.10,0.276687,1,Rhinolophus,-26.68948,152.746289,Dam,,Xx9S3dcw1Vn7i1u7UjEssw==
E:\Bat Acoustic Recordings\Curramore\March 24 Recordings\Recorder 6 Dam.Regrowth.March24\output,,CURRAMORE-HO_20240312_200350_000.wav,2024,6.929086,2.293328,67815.773,69530.562,70398.695,12/03/2024,03:56.9,20,12/03/2024,03:56.9,8,Rhinolophus,0.052084,cluster.13,0.187656,cluster.10,0.313653,1,Rhinolophus,-26.68948,152.746289,Dam,,4Y9kByd8tnKbiwvm339ngg==
E:\Bat Acoustic Recordings\Curramore\March 24 Recordings\Recorder 6 Dam.Regrowth.March24\output,,CURRAMORE-HO_20240313_195636_000.wav,2024,0.604668,5.082645,66492.633,69207.336,70133.281,13/03/2024,56:36.6,19,13/03/2024,56:36.6,7,Rhinolophus,0.060763,cluster.13,0.208652,cluster.10,0.244818,1,Rhinolophus,-26.68948,152.746289,Dam,,65vpZwCN9CfS1zhiG1shhw==
E:\Bat Acoustic Recordings\Curramore\March 24 Recordings\Recorder 6 Dam.Regrowth.March24\output,,CURRAMORE-HO_20240313_195521_000.wav,2024,8.700724,1.53578,68178.227,69330.461,70303.805,13/03/2024,55:29.7,19,13/03/2024,55:29.7,7,Rhinolophus,0.087408,cluster.13,0.161842,cluster.10,0.291986,1,Rhinolophus,-26.68948,152.746289,Dam,,Xx9S3dcw1Vn7i1u7UjEssw==
E:\Bat Acoustic Recordings\Curramore\March 24 Recordings\Recorder 6 Dam.Regrowth.March24\output,,CURRAMORE-HO_20240313_195821_000.wav,2024,2.720585,5.769591,65217.285,69071.102,70003.461,13/03/2024,58:23.7,19,13/03/2024,58:23.7,7,Rhinolophus,0.093497,cluster.10,0.246648,cluster.13,0.249736,1,Rhinolophus,-26.68948,152.746289,Dam,,iYqUCrBpmDvbVsBTBnI07g==
E:\Bat Acoustic Recordings\Curramore\March 24 Recordings\Recorder 6 Dam.Regrowth.March24\output,,CURRAMORE-HO_20240313_200106_000.wav,2024,9.28217,2.077822,68098.266,69381.945,70247.367,13/03/2024,01:15.3,20,13/03/2024,01:15.3,8,Rhinolophus,0.099305,cluster.13,0.216222,cluster.10,0.284277,1,Rhinolophus,-26.68948,152.746289,Dam,,Vl6G+4V9AtXk18kQGdzwQQ==
E:\Bat Acoustic Recordings\Curramore\March 24 Recordings\Recorder 6 Dam.Regrowth.March24\output,,CURRAMORE-HO_20240312_200205_000.wav,2024,10.641729,2.356425,67543.172,69601.781,70398.695,12/03/2024,02:15.6,20,12/03/2024,02:15.6,8,Rhinolophus,0.100733,cluster.13,0.266771,cluster.10,0.34271,1,Rhinolophus,-26.68948,152.746289,Dam,,JVrgyQUIiec9lG4lSge5MQ==
E:\Bat Acoustic Recordings\Curramore\March 24 Recordings\Recorder 6 Dam.Regrowth.March24\output,,CURRAMORE-HO_20240312_201235_000.wav,2024,8.2558,1.912871,67556.109,69368.016,70238.594,12/03/2024,12:43.3,20,12/03/2024,12:43.3,8,Rhinolophus,0.115799,cluster.13,0.247442,cluster.10,0.284698,1,Rhinolophus,-26.68948,152.746289,Dam,,W8+ZSntJu/OToS3ZD8azjQ==
E:\Bat Acoustic Recordings\Curramore\March 24 Recordings\Recorder 6 Dam.Regrowth.March24\output,,CURRAMORE-HO_20240312_200050_000.wav,2024,2.378505,0.150651,68098.578,69528.211,70499.523,12/03/2024,00:52.4,20,12/03/2024,00:52.4,8,Rhinolophus,0.12357,cluster.13,0.279427,cluster.10,0.318711,1,Rhinolophus,-26.68948,152.746289,Dam,,FWPwGVSs5E+pPR4p7UdOcA==
E:\Bat Acoustic Recordings\Curramore\March 24 Recordings\Recorder 6 Dam.Regrowth.March24\output,,CURRAMORE-HO_20240313_195406_000.wav,2024,7.768903,1.137479,67475.961,69578.984,70580.688,13/03/2024,54:13.8,19,13/03/2024,54:13.8,7,Rhinolophus,0.144178,cluster.13,0.15245,cluster.10,0.350381,1,Rhinolophus,-26.68948,152.746289,Dam,,IN4N6sI3e/UjByqCCcZtRg==
E:\Bat Acoustic Recordings\Curramore\March 24 Recordings\Recorder 6 Dam.Regrowth.March24\output,,CURRAMORE-HO_20240313_195406_000.wav,2024,9.435185,1.282691,66918.75,69291.648,70192.242,13/03/2024,54:15.4,19,13/03/2024,54:15.4,7,Rhinolophus,0.144599,cluster.13,0.240478,cluster.10,0.289285,1,Rhinolophus,-26.68948,152.746289,Dam,,IN4N6sI3e/UjByqCCcZtRg==
E:\Bat Acoustic Recordings\Curramore\March 24 Recordings\Recorder 6 Dam.Regrowth.March24\output,,CURRAMORE-HO_20240312_200535_000.wav,2024,2.980835,2.413463,66091.227,69567.531,70358.367,12/03/2024,05:38.0,20,12/03/2024,05:38.0,8,Rhinolophus,0.159839,cluster.13,0.297938,cluster.10,0.37254,1,Rhinolophus,-26.68948,152.746289,Dam,,+Ssj63eJ2R/3Y/rhBkN2NA==
E:\Bat Acoustic Recordings\Curramore\March 24 Recordings\Recorder 6 Dam.Regrowth.March24\output,,CURRAMORE-HO_20240313_200206_000.wav,2024,2.312991,0.323257,68527.172,69441.859,70197.047,13/03/2024,02:08.3,20,13/03/2024,02:08.3,8,Rhinolophus,0.211932,cluster.13,0.2707,cluster.10,0.320111,1,Rhinolophus,-26.68948,152.746289,Dam,,QMdTLCPu8svjlC7lbtBOrg==
E:\Bat Acoustic Recordings\Curramore\March 24 Recordings\Recorder 6 Dam.Regrowth.March24\output,,CURRAMORE-HO_20240313_200206_000.wav,2024,1.773849,0.026225,68381.062,69418.844,70186.242,13/03/2024,02:07.8,20,13/03/2024,02:07.8,8,Rhinolophus,0.333997,cluster.10,0.399219,cluster.13,0.455957,1,Rhinolophus,-26.68948,152.746289,Dam,,QMdTLCPu8svjlC7lbtBOrg==
E:\Bat Acoustic Recordings\Curramore\March 24 Recordings\Recorder 6 Dam.Regrowth.March24\output,,CURRAMORE-HO_20240312_200935_000.wav,2024,12.768194,0.034222,68381.062,69148.875,70182.641,12/03/2024,09:47.8,20,12/03/2024,09:47.8,8,Rhinolophus,0.347945,cluster.13,0.357279,cluster.10,0.404278,1,Rhinolophus,-26.68948,152.746289,Dam,,m9aIsS7tDM+3/vASUGjj3g==
E:\Bat Acoustic Recordings\Curramore\March 24 Recordings\Recorder 6 Dam.Regrowth.March24\output,,CURRAMORE-HO_20240312_201035_000.wav,2024,11.408089,0.985806,68605.852,69547.727,70569.328,12/03/2024,10:46.4,20,12/03/2024,10:46.4,8,Rhinolophus,0.098218,cluster.12,0.233605,cluster.10,0.376985,1,Rhinolophus,-26.68948,152.746289,Dam,,2IPd/RCuPf7YTGMkNdxNVQ==
E:\Bat Acoustic Recordings\Curramore\March 24 Recordings\Recorder 6 Dam.Regrowth.March24\output,,CURRAMORE-HO_20240313_201952_000.wav,2024,6.393829,0.879579,66213.695,69052.469,69988.188,13/03/2024,19:58.4,20,13/03/2024,19:58.4,8,Rhinolophus,0.112663,cluster.12,0.229504,cluster.10,0.290248,1,Rhinolophus,-26.68948,152.746289,Dam,,palWYRGXktgwFBhdrIPGUw==
E:\Bat Acoustic Recordings\Curramore\March 24 Recordings\Recorder 6 Dam.Regrowth.March24\output,,CURRAMORE-HO_20240312_200935_000.wav,2024,11.407672,0.768286,68316.125,69324.414,70461.109,12/03/2024,09:46.4,20,12/03/2024,09:46.4,8,Rhinolophus,0.134745,cluster.12,0.225671,cluster.10,0.34175,1,Rhinolophus,-26.68948,152.746289,Dam,,m9aIsS7tDM+3/vASUGjj3g==
E:\Bat Acoustic Recordings\Curramore\March 24 Recordings\Recorder 6 Dam.Regrowth.March24\output,,CURRAMORE-HO_20240313_195421_000.wav,2024,5.58768,0.618803,68381.062,69240.969,70067.414,13/03/2024,54:26.6,19,13/03/2024,54:26.6,7,Rhinolophus,0.136754,cluster.12,0.2555,cluster.10,0.354142,1,Rhinolophus,-26.68948,152.746289,Dam,,LSDNfDJY811bKBE864r73Q==
E:\Bat Acoustic Recordings\Curramore\March 24 Recordings\Recorder 6 Dam.Regrowth.March24\output,,CURRAMORE-HO_20240312_201250_000.wav,2024,5.273183,0.777229,68640.82,69588.5,70605.281,12/03/2024,12:55.3,20,12/03/2024,12:55.3,8,Rhinolophus,0.152685,cluster.12,0.205929,cluster.10,0.385166,1,Rhinolophus,-26.68948,152.746289,Dam,,fAT1qU5T4RuJPoLoCmvo6A==
E:\Bat Acoustic Recordings\Curramore\March 24 Recordings\Recorder 6 Dam.Regrowth.March24\output,,CURRAMORE-HO_20240312_200320_000.wav,2024,12.239291,0.756941,67297.102,69614.789,70814.688,12/03/2024,03:32.2,20,12/03/2024,03:32.2,8,Rhinolophus,0.195582,cluster.12,0.221733,cluster.10,0.380485,1,Rhinolophus,-26.68948,152.746289,Dam,,WKa5M9GPyU8CtslVOwsrqQ==
E:\Bat Acoustic Recordings\Curramore\March 24 Recordings\Recorder 6 Dam.Regrowth.March24\output,,CURRAMORE-HO_20240313_195721_000.wav,2024,8.293843,2.127574,67944.344,69086.383,70242.156,13/03/2024,57:29.3,19,13/03/2024,57:29.3,7,Rhinolophus,0.1989,cluster.12,0.353087,cluster.10,0.381299,1,Rhinolophus,-26.68948,152.746289,Dam,,dKmvXPqx/NJD2kgSVO8qUw==
E:\Bat Acoustic Recordings\Curramore\March 24 Recordings\Recorder 6 Dam.Regrowth.March24\output,,CURRAMORE-HO_20240312_200135_000.wav,2024,9.036026,0.622542,68478.469,69402.414,70189.844,12/03/2024,01:44.0,20,12/03/2024,01:44.0,8,Rhinolophus,0.227707,cluster.12,0.279007,cluster.10,0.367111,1,Rhinolophus,-26.68948,152.746289,Dam,,08m0RQElHZ23oFWbMu/Zhw==
E:\Bat Acoustic Recordings\Curramore\March 24 Recordings\Recorder 6 Dam.Regrowth.March24\output,,CURRAMORE-HO_20240312_200050_000.wav,2024,0.290828,0.286249,66859.117,69860.039,70689.891,12/03/2024,00:50.3,20,12/03/2024,00:50.3,8,Rhinolophus,0.236194,cluster.12,0.298628,cluster.10,0.453664,1,Rhinolophus,-26.68948,152.746289,Dam,,FWPwGVSs5E+pPR4p7UdOcA==
E:\Bat Acoustic Recordings\Curramore\March 24 Recordings\Recorder 6 Dam.Regrowth.March24\output,,CURRAMORE-HO_20240307_195222_000.wav,2024,4.742058,0.353433,66528.922,69940.062,70940.75,7/03/2024,52:26.7,19,7/03/2024,52:26.7,7,Rhinolophus,0.25981,cluster.12,0.372155,cluster.10,0.512526,1,Rhinolophus,-26.68948,152.746289,Dam,,rjsACdIuQw8efdoGMOqp5A==
E:\Bat Acoustic Recordings\Curramore\March 24 Recordings\Recorder 6 Dam.Regrowth.March24\output,,CURRAMORE-HO_20240313_195721_000.wav,2024,11.184148,0.189512,67806.352,68968.539,70186.242,13/03/2024,57:32.2,19,13/03/2024,57:32.2,7,Rhinolophus,0.299289,cluster.12,0.416277,cluster.10,0.43022,1,Rhinolophus,-26.68948,152.746289,Dam,,dKmvXPqx/NJD2kgSVO8qUw==
E:\Bat Acoustic Recordings\Curramore\March 24 Recordings\Recorder 6 Dam.Regrowth.March24\output,,CURRAMORE-HO_20240307_195222_000.wav,2024,6.565928,0.20201,69570.477,70540.469,71451.359,7/03/2024,52:28.6,19,7/03/2024,52:28.6,7,Rhinolophus,0.391589,cluster.12,0.40785,cluster.10,0.606273,1,Rhinolophus,-26.68948,152.746289,Dam,,rjsACdIuQw8efdoGMOqp5A==
E:\Bat Acoustic Recordings\Curramore\March 24 Recordings\Recorder 6 Dam.Regrowth.March24\output,,CURRAMORE-HO_20240312_201750_000.wav,2024,9.169673,0.114841,67991.43,68747.031,69577.312,12/03/2024,17:59.2,20,12/03/2024,17:59.2,8,Rhinolophus,0.413257,cluster.10,0.477367,cluster.12,0.504188,1,Rhinolophus,-26.68948,152.746289,Dam,,6Orh11wq4TdEvfphW3zV+g==
E:\Bat Acoustic Recordings\Curramore\March 24 Recordings\Recorder 6 Dam.Regrowth.March24\output,,CURRAMORE-HO_20240313_203223_000.wav,2024,9.17111,0.647739,67526.281,70014.445,71073.789,13/03/2024,32:32.2,20,13/03/2024,32:32.2,8,Rhinolophus,0.430773,cluster.12,0.502497,cluster.10,0.589054,1,Rhinolophus,-26.68948,152.746289,Dam,,BfPauXuaViltvxFIEKVBqw==
E:\Bat Acoustic Recordings\Curramore\March 24 Recordings\Recorder 6 Dam.Regrowth.March24\output,,CURRAMORE-HO_20240312_200450_000.wav,2024,1.934462,1.130672,68283.656,69374.961,70398.695,12/03/2024,04:51.9,20,12/03/2024,04:51.9,8,Rhinolophus,0.455836,cluster.12,0.600167,cluster.10,0.636451,1,Rhinolophus,-26.68948,152.746289,Dam,,nTxbohKlYQl6clxFTWOsSg==
E:\Bat Acoustic Recordings\Curramore\March 24 Recordings\Recorder 6 Dam.Regrowth.March24\output,,CURRAMORE-HO_20240311_231515_000.wav,2024,4.606224,0.123176,14727.054,15738.85,17344.75,11/03/2024,15:19.6,23,11/03/2024,15:19.6,11,cluster.14,0.043266,cluster.07,1.407062,cluster.01,1.407466,1,Noise,-26.68948,152.746289,Dam,,kmEBmkQZNJj5sFWvurWo3A==
E:\Bat Acoustic Recordings\Curramore\March 24 Recordings\Recorder 6 Dam.Regrowth.March24\output,,CURRAMORE-HO_20240308_005116_000.wav,2024,11.120308,0.091711,14174.701,14986.333,16336.649,8/03/2024,51:27.1,0,7/03/2024,51:27.1,12,cluster.14,0.065471,cluster.07,1.407132,cluster.01,1.407376,1,Noise,-26.68948,152.746289,Dam,,pV2kouViBN6ua7gUnejbNA==
E:\Bat Acoustic Recordings\Curramore\March 24 Recordings\Recorder 6 Dam.Regrowth.March24\output,,CURRAMORE-HO_20240307_213057_000.wav,2024,4.365657,0.104933,13887.647,14500.362,15943.343,7/03/2024,31:01.4,21,7/03/2024,31:01.4,9,cluster.14,0.069499,cluster.07,1.407111,cluster.01,1.407517,1,Noise,-26.68948,152.746289,Dam,,2pR/s8Tuw+tfePs+o5hFLg==
E:\Bat Acoustic Recordings\Curramore\March 24 Recordings\Recorder 6 Dam.Regrowth.March24\output,,CURRAMORE-HO_20240309_045444_000.wav,2024,6.776602,0.155231,12269.939,12523.869,12933.619,9/03/2024,54:50.8,4,8/03/2024,54:50.8,16,cluster.14,0.09393,cluster.07,1.4072,cluster.01,1.407486,1,Noise,-26.68948,152.746289,Dam,,zrsIPaleNi6i4udzzjBeFg==
E:\Bat Acoustic Recordings\Curramore\March 24 Recordings\Recorder 6 Dam.Regrowth.March24\output,,CURRAMORE-HO_20240313_210639_000.wav,2024,10.93466,0.584236,13990.544,15222.009,17914.014,13/03/2024,06:49.9,21,13/03/2024,06:49.9,9,cluster.14,0.096918,cluster.07,1.407025,cluster.01,1.407492,1,Austronomus,-26.68948,152.746289,Dam,,oi6y9Vtm4u5r2u378cvv7g==
E:\Bat Acoustic Recordings\Curramore\March 24 Recordings\Recorder 6 Dam.Regrowth.March24\output,,CURRAMORE-HO_20240308_230524_000.wav,2024,9.977956,0.506318,14277.734,15847.424,18807.252,8/03/2024,05:34.0,23,8/03/2024,05:34.0,11,cluster.14,0.120543,cluster.07,1.407108,cluster.01,1.407338,1,Austronomus,-26.68948,152.746289,Dam,,qJaDOZj+6+tAizrlvVzMNw==
E:\Bat Acoustic Recordings\Curramore\March 24 Recordings\Recorder 6 Dam.Regrowth.March24\output,,CURRAMORE-HO_20240313_203554_000.wav,2024,5.280979,0.015334,13829.23,14350.318,15277.354,13/03/2024,35:59.3,20,13/03/2024,35:59.3,8,cluster.14,0.161058,cluster.02,1.407063,cluster.07,1.407211,1,Noise,-26.68948,152.746289,Dam,,WeQFcTBOmt/d4C6ajzNOMQ==
E:\Bat Acoustic Recordings\Curramore\March 24 Recordings\Recorder 6 Dam.Regrowth.March24\output,,CURRAMORE-HO_20240307_234500_000.wav,2024,9.580774,0.967974,18739.357,20904.127,25307.586,7/03/2024,45:09.6,23,7/03/2024,45:09.6,11,cluster.14,0.245895,cluster.07,1.406835,cluster.01,1.407412,1,Noise,-26.68948,152.746289,Dam,,DHlEZX2PqayfaiUQcxd1ZQ==
E:\Bat Acoustic Recordings\Curramore\March 24 Recordings\Recorder 6 Dam.Regrowth.March24\output,,CURRAMORE-HO_20240312_213321_000.wav,2024,0.536813,1.109722,15084.892,18776.871,30937.121,12/03/2024,33:21.5,21,12/03/2024,33:21.5,9,cluster.14,0.738297,cluster.07,1.407849,cluster.10,1.408381,1,Austronomus,-26.68948,152.746289,Dam,,8gP+l7V7vaAEa2qICcQ1Qg==
E:\Bat Acoustic Recordings\Curramore\March 24 Recordings\Recorder 6 Dam.Regrowth.March24\output,,CURRAMORE-HO_20240308_003246_000.wav,2024,4.208598,0.040287,17185.695,23003.275,34928.684,8/03/2024,32:50.2,0,7/03/2024,32:50.2,12,cluster.14,0.758111,cluster.07,1.40696,cluster.10,1.408468,1,Noise,-26.68948,152.746289,Dam,,CuvbJ79jQrP4Ks2sfX5o6g==
E:\Bat Acoustic Recordings\Curramore\March 24 Recordings\Recorder 6 Dam.Regrowth.March24\output,,CURRAMORE-HO_20240313_042321_000.wav,2024,5.489244,0.123575,15842.127,21573.561,32872.672,13/03/2024,23:26.5,4,12/03/2024,23:26.5,16,cluster.14,0.799208,cluster.07,1.406954,cluster.10,1.408429,1,Noise,-26.68948,152.746289,Dam,,LrSZ+txpW+pi1jdcHov9pA==
E:\Bat Acoustic Recordings\Curramore\March 24 Recordings\Recorder 6 Dam.Regrowth.March24\output,,CURRAMORE-HO_20240312_213321_000.wav,2024,2.274126,0.634189,16822.883,18781.357,23635.469,12/03/2024,33:23.3,21,12/03/2024,33:23.3,9,cluster.14,0.82952,cluster.07,1.407045,cluster.02,1.408161,1,Austronomus,-26.68948,152.746289,Dam,,8gP+l7V7vaAEa2qICcQ1Qg==
E:\Bat Acoustic Recordings\Curramore\March 24 Recordings\Recorder 6 Dam.Regrowth.March24\output,,CURRAMORE-HO_20240308_003601_000.wav,2024,4.23252,0.019681,16800.441,21965.98,31970.688,8/03/2024,36:05.2,0,7/03/2024,36:05.2,12,cluster.14,0.977748,cluster.07,1.40723,cluster.10,1.408483,1,Noise,-26.68948,152.746289,Dam,,DNt5NkE47m7juQHB4mUEIw==
